ID,X,Y,Z
1870,-1.239549198,2.939878371,-0.263068857
1871,-1.559113489,3.503014506,-0.107190311
1872,-1.047511223,3.349968417,-0.488225385
1873,-1.62504397,2.923294935,-0.112046764
1874,-1.13818197,2.869303857,-0.798944207
1875,-1.215842887,3.41542635,-0.903193107
1876,-1.042087566,2.946773691,-0.704023593
1877,-1.412429142,3.264907181,-1.134053365
1878,4.159897451,-0.037557744,-0.147402509
1879,4.467081282,-0.184343379,-0.577871391
1880,4.374223996,0.153736242,-0.273549848
1881,4.053055873,-0.225567946,-0.278688751
1882,4.520216139,0.280381762,-0.017988022
1883,4.199415701,-0.310678859,0.339590026
1884,4.379334281,0.187109657,-0.141139483
1885,4.189222932,-0.189521888,-0.428202746
1886,4.267353063,-0.050336819,0.13206744
1887,4.071874819,-0.085222035,0.287267567
1888,4.390580057,0.150176839,-0.848211704
1889,4.05265036,0.256121254,-0.482953826
1890,4.457754149,0.324403795,-0.128864407
1891,4.38871,-0.176140116,-0.448624259
1892,4.540437065,0.131944966,-0.391250581
1893,4.450298141,-0.012740627,-0.544768097
1894,3.718452496,-0.081837665,-0.696027512
1895,3.912554088,-0.052183816,-0.180222581
1896,4.537680979,-0.058003444,0.066623379
1897,3.880605001,-0.542277356,0.556056406
1898,4.260054997,0.067812133,-0.030363311
1899,4.087643946,0.036115448,-0.274693708
1900,4.345707,-0.30558514,0.021406524
1901,4.175296744,0.167212374,0.008197648
1902,4.130372801,-0.153070419,-0.398375711
1903,4.033033556,-0.251714453,0.056774016
1904,4.464277483,0.252208533,-0.568850014
1905,3.671431436,0.279327858,-0.467532027
1906,4.564828457,0.237824331,-0.360615111
1907,-1.450612717,3.378973403,-0.624949875
1908,-1.343971785,3.255052693,-0.866439452
1909,-1.311024754,2.565825869,-0.352657369
1910,-1.423999177,2.672414911,0.0111323
1911,-1.33054127,3.346297637,-1.247443481
1912,-1.251944555,3.05916878,-0.13304231
1913,-1.142843868,2.473164794,-0.824587124
1914,-1.564282168,3.203853577,-0.621988977
1915,-1.119028066,3.11250254,-0.547459038
1916,-1.16057187,2.52185719,-0.180468692
1917,-1.059974427,3.478834567,-0.880211669
1918,-1.422665706,3.317918437,-0.999313092
1919,-1.316949839,2.878799215,-0.972953544
1920,-1.72660186,3.611570459,-0.679854678
1921,-1.129563275,3.346467971,0.377796579
1922,-1.287019473,3.148007137,-0.381062608
1923,-1.539132481,3.105034864,-1.235149192
1924,-1.193679126,3.488541296,-0.748743068
1925,-1.283663011,3.537651044,-0.17919343
1926,-0.924210588,2.734465389,-0.93239582
1927,-1.054676825,3.417812787,-0.431367319
1928,-1.531719601,3.640329479,-1.063070297
1929,-1.283205586,3.100430275,-0.630258446
1930,-1.641170244,3.606261362,-0.544434202
1931,-1.501026588,3.118322535,-0.068027921
1932,-1.115579142,2.876930401,-1.261758822
1933,-0.776503772,3.06220003,-0.819178758
1934,-1.160963245,2.98428776,-1.090071421
1935,-1.087733284,3.041829538,0.371046772
1936,-1.790399104,2.913012402,-0.524280661
1937,-1.234209034,3.416747138,-0.452339705
1938,-1.588167611,3.196604623,-0.844454363
1939,-0.998178233,3.287914505,-0.413424453
1940,-1.118676947,3.412554504,-0.499967884
1941,-1.82188662,2.730543652,0.139419503
1942,-1.369647231,3.454466624,-0.329353767
1943,-0.6744844,2.847768436,-0.485050142
1944,-1.031609854,2.518187576,-0.868670756
1945,-1.589648885,2.546737043,0.260505701
1946,-1.123088089,2.963597086,-0.694642949
1947,-1.537478743,3.590877142,-0.115221657
1948,-1.259163464,2.938531218,-0.141970031
1949,-1.639030839,2.850158056,-0.356112394
1950,-2.165591173,3.092139332,-0.173720886
1951,-1.27569342,3.418223512,-0.590285603
1952,-0.852710859,2.870511039,-0.364075196
1953,-1.461617832,3.319180843,-0.423565994
1954,-1.236838684,3.048501252,-0.471958417
1955,-1.674109781,3.059536028,0.020107027
1956,-1.409703053,2.542154659,-0.60844694
1957,-1.116988874,3.264107745,-0.742319922
1958,-1.355558861,2.90304168,-0.112994505
1959,-1.30258998,3.066084547,-0.473156044
1960,-1.330836047,2.952542799,-0.608496599
1961,-1.237763419,3.192522586,-1.427107096
1962,-1.472160306,3.534299061,-0.388289972
1963,-1.212499252,3.035864892,-0.641073924
1964,-1.422882042,3.117737458,-0.378331743
1965,-1.694321632,3.770816245,-0.394645985
1966,-1.260252502,3.228535876,-0.516706519
1967,-1.496304722,2.638443194,-0.119446154
1968,-1.408061549,3.221815828,-0.832222455
1969,-1.226329475,3.305268079,-0.868476889
1970,-1.107844006,2.784715583,-0.566622844
1971,-1.262465223,3.181449517,0.151002036
1972,-1.843039156,3.237620464,-0.623066947
1973,-1.221182538,2.764351188,-0.252475547
1974,-1.735583606,2.808244579,-0.89105238
1975,-1.015161917,2.928425452,-0.951104028
1976,-0.619484406,2.498758428,-0.740878495
1977,4.039789242,-0.315594487,-0.562794588
1978,4.34375387,-0.023526254,-0.112695161
1979,3.99696234,-0.000131799,0.065134275
1980,3.971516184,-0.196199635,0.085724625
1981,4.041712068,-0.39939027,0.556927919
1982,3.883497868,-0.109531346,-0.495961747
1983,2.79328956,0.114657369,1.172765146
1984,3.628346946,-0.339258827,0.041651885
1985,3.894201768,-0.074772769,-0.429720362
1986,4.056641578,-0.328761499,-0.314206385
1987,3.819474372,0.021525155,-0.139324378
1988,3.471849962,-0.567048756,-0.152627806
1989,3.974554949,0.120411319,-0.268192593
1990,3.980408772,-0.781764044,-0.360252856
1991,4.051199918,-0.220530807,-0.793014471
1992,3.580876736,-0.466225007,0.711584374
1993,3.828042738,0.14957659,-0.0762113
1994,3.721724928,-0.172894569,-0.16524321
1995,-0.924352534,2.827074295,-1.05129596
1996,-1.178071567,3.097074529,-0.339621724
1997,-1.440909022,2.743925159,-0.581749948
1998,-1.484325637,3.378816613,-0.183120454
1999,-1.595389288,3.265465898,-0.718198198
2000,-0.848477335,3.416848274,-0.14605936
2001,-1.206108817,2.983929773,-0.826211911
2002,-1.075019403,3.088118956,-0.685753942
2003,-1.802169833,3.139583852,-0.42161592
2004,-1.127599021,3.470936813,-0.110909806
2005,-1.459604504,2.889128452,-0.509007087
2006,-1.382740684,3.552778662,-1.045627076
2007,-1.6109148,3.596548325,-0.546632028
2008,-1.321940514,3.641802316,-1.020294958
2009,-1.642915575,3.006056079,-0.562947501
2010,-1.349974915,3.476279781,-1.354244024
2011,-1.177644803,2.838474863,-0.854235015
2012,-1.316273618,3.446994109,-0.449200608
2013,-1.280140694,2.997800368,-1.164004051
2014,-1.573753078,2.776645857,-0.011964302
2015,-1.21745669,3.466380601,-1.142573354
2016,-1.082965913,2.933619267,-0.582546544
2017,-1.439359721,3.366256963,-1.081026771
2018,-1.343256341,3.301484962,-0.425389856
2019,-1.256047786,3.496390086,-0.843028657
2020,-1.593447728,2.481209648,0.560017774
2021,-1.443660971,2.829314833,-0.038520493
2022,-1.609753644,3.372966114,-0.377133779
2023,-1.650397388,2.884158209,-0.343602052
2024,-1.054251019,2.794776637,-0.949773613
2025,-1.290148796,2.663651174,-0.72552383
2026,-1.467054609,3.405853962,-0.354736388
2027,-1.221801286,3.089723743,-1.0953787
2028,-1.478305833,3.156461204,-1.240100743
2029,4.344926526,0.320658527,-0.674693178
2030,4.225283907,-0.338276706,0.020629943
2031,4.416422232,-0.030123593,-0.057922248
2032,3.883012637,-0.423580381,0.434877551
2033,4.081446659,0.076252862,-0.661430574
2034,4.547303653,-0.36854775,-0.154745054
2035,4.512436889,0.095073598,-0.530272633
2036,4.208083575,0.030646019,-0.06772604
2037,3.801980142,-0.015401238,-0.708902851
2038,3.704207483,0.056513236,0.308637084
2039,4.117316353,0.199228756,0.026676785
2040,3.676047258,-0.021810049,-0.173015619
2041,4.376091195,-0.024316294,-0.695461093
2042,4.259602845,-0.239545561,-0.93460388
2043,4.380776998,0.171611398,0.462445252
2044,4.093613652,0.382251298,0.25014325
2045,3.969903793,-0.027360404,-0.190663919
2046,4.611780213,0.166317026,-0.39711786
2047,4.281961804,-0.130465512,0.115066413
2048,3.860815763,-0.40405466,0.021204157
2049,4.103655907,-0.083099029,0.098233895
2050,4.266894871,0.109617652,-0.24157424
2051,4.619939292,-0.056252765,-0.561422964
2052,4.49561342,-0.115232678,-0.435026718
2053,3.781323087,0.272656702,-0.479889078
2054,3.912565037,0.402078495,-0.819697355
2055,3.769400461,-0.708830829,-0.75930953
2056,4.27307467,-0.376178074,-0.234681836
2057,3.992373673,-0.297508436,-0.499184687
2058,3.973126674,0.2684231,0.253260919
2059,4.447161142,0.101071101,-0.138907821
2060,3.900628427,-0.016059735,0.008045472
2061,4.620212555,-0.03865373,-0.292289484
2062,4.369591535,-0.176483564,-0.474392815
2063,4.149373385,0.045725321,-0.50111112
2064,3.812595108,0.542803125,-0.630836788
2065,3.800714031,-0.120966115,-0.712352509
2066,3.776988229,-0.217389049,0.023631205
2067,4.173565527,-0.272590132,-0.154306706
2068,4.08670895,0.006063196,0.283270217
2069,4.410420799,-0.342828851,-0.204038939
2070,4.106870896,-0.358169227,-0.381862771
2071,4.538835665,-0.221143014,-0.301413094
2072,4.330694441,0.229339615,-0.632889046
2073,4.463707589,-0.130940886,-0.653546564
2074,4.37838003,0.251857476,0.142712673
2075,4.233901745,-0.036090301,0.385846141
2076,4.273981806,-0.055082425,-0.405495199
2077,4.001517976,0.058219947,-0.080907715
2078,4.193931863,0.233167867,-0.467355835
2079,4.328181583,-0.542801235,-0.87110444
2080,4.000507769,-0.105875409,-0.524270094
2081,4.005505091,-0.506781318,0.690241091
2082,4.287380424,-0.373346614,-0.166796433
2083,4.422332154,-0.529527768,-0.305938658
2084,4.294170497,0.172294777,-0.089555576
2085,4.443357485,0.006767011,-0.580935925
2086,4.084374263,-0.029275059,0.29983078
2087,4.55212718,-0.369811592,-0.3549011
2088,4.01443398,-0.466321883,0.311252625
2089,3.619998383,0.314832341,-0.201473028
2090,3.731929717,0.216551586,-0.170736901
2091,3.884108897,-0.029643631,0.385671189
2092,3.440106582,-0.121771432,0.352081033
2093,3.643990133,0.140356129,-0.001881842
2094,3.583831739,-0.400304574,0.004019451
2095,3.650777425,-0.121246188,0.237443707
2096,4.626478031,-0.438074465,-0.350202905
2097,3.578681033,0.277717146,-0.498690975
2098,3.994584896,-0.313907491,-0.651440328
2099,3.254847806,-0.159912627,-0.160002741
2100,3.96512727,-0.025094706,-0.668674575
2101,3.960439718,-0.681812057,0.370943463
2102,4.338459112,-0.326106281,-0.363096441
2103,3.454822274,-0.957833303,0.283077495
2104,3.80599945,-0.118628953,0.350439369
2105,4.200758704,-0.088237835,-0.424607568
2106,4.239525175,-0.255933302,-0.178400423
2107,3.961976289,-0.187310347,-0.388594187
2108,4.275816228,-0.912852199,-0.282890378
2109,3.757618024,-0.325778996,-0.407517372
2110,3.976501029,-0.339755721,-0.250477566
2111,3.726410047,-0.194525955,-0.284891118
2112,3.931992339,-0.29096738,-0.429742898
2113,4.123221182,-0.280949763,-0.332584391
2114,4.049045764,-0.723026441,-0.408272444
2115,3.6777853,-0.526102711,-0.43800172
2116,4.141686414,0.250937445,-0.54844484
2117,3.717970417,-0.266912134,0.46172287
2118,4.143333421,-0.373493346,0.299511278
2119,4.134203866,-0.268405396,-0.431634248
2120,4.061882421,0.207746237,-0.244216269
2121,4.259974668,0.20553533,-0.514973776
2122,3.302477193,-0.082561307,0.396560469
2123,4.323926799,-0.207771012,-0.216338536
2124,3.94877392,-0.012871018,-0.540698987
2125,4.048732417,0.262896337,-0.426460422
2126,4.140151488,-0.725923257,-0.216160661
2127,4.026954702,0.008281161,0.002490742
2128,4.146664327,-0.083582102,0.21609663
2129,4.437992717,-0.260180523,-0.560023145
2130,3.930332735,-0.292084466,-0.067125285
2131,3.656031113,0.01508942,-0.210236479
2132,3.917137453,0.206991304,-0.332074791
2133,4.118382144,0.116892609,-0.331758256
2134,3.987639616,0.480016767,-0.360171465
2135,3.746740948,0.181601505,-0.192910632
2136,3.927820097,-0.916366669,0.363668281
2137,4.249156163,-0.391711703,-0.085743215
2138,3.889268402,-0.044897156,0.683759682
2139,4.192779237,-0.532343781,-0.269788051
2140,4.210772728,0.282192134,-0.543505407
2141,3.97206297,0.098818966,-0.069359477
2142,3.24459276,-0.333231683,0.575924972
2143,4.18101396,0.016781288,-0.200493069
2144,3.885507973,-0.070031963,0.097856391
2145,4.060121504,-0.343254408,0.123918137
2146,3.366829848,-0.206206746,0.240451759
2147,3.976574836,0.276140523,0.140635196
2148,3.573535023,0.175959767,-0.045014294
2149,3.938903776,-0.736806584,0.36343764
2150,3.832400604,-0.267136801,0.25055645
2151,3.684532084,-0.790576698,0.158449165
2152,3.930917953,-0.653323752,0.431166488
2153,3.99886858,-0.29524737,0.21848242
2154,4.017695889,-0.010292584,0.15336778
2155,3.744881817,0.051309097,0.163131665
2156,3.735971088,-0.150960767,-0.598019575
2157,3.56438663,0.134888681,-0.426481251
2158,3.483850421,0.276211664,-0.020588862
2159,3.840647758,-0.982418059,-0.342393903
2160,3.998460961,-0.411290081,-0.057505894
2161,3.707088651,-0.193090438,0.07870275
2162,3.413453499,0.108911253,0.069213135
2163,3.935304479,-0.677722517,-0.153798693
2164,3.807662029,-0.452879731,0.040472865
2165,3.995124835,-0.089494815,-0.722655399
2166,4.084599647,-0.043993924,0.624346856
2167,4.046404503,0.156997983,0.002037276
2168,3.728914738,-0.321570829,0.438531677
2169,4.30139527,0.090313974,-0.383962851
2170,1.923788404,-0.559275662,1.650479046
2171,-1.615190387,-2.380564511,-0.064949852
2172,-1.529463623,-1.646364966,0.278440509
2173,-1.623712198,-1.264191976,1.281219877
2174,-1.607145619,-1.386603805,0.4832662
2175,-1.860209518,0.384895096,2.407829204
2176,-0.923365234,-1.428506811,0.911747475
2177,-1.753680965,0.208741,0.608180066
2178,-2.265753189,-0.673745097,0.184292662
2179,-1.186099766,-0.114570608,1.956427952
2180,-1.034509489,-0.062688477,2.512698679
2181,-0.600987387,0.543683673,2.094390778
2182,-1.038168045,-1.159279546,0.831569384
2183,-1.773708414,-1.079900399,1.897337611
2184,-1.180457522,-0.300951723,1.822702258
2185,-1.476075007,-1.07066667,0.449025508
2186,-1.476196993,-1.566303438,-1.319200753
2187,-1.589629922,-0.312316248,1.449160074
2188,-1.779744059,-0.56714441,0.501559
2189,-1.97040799,-1.23837804,0.914014491
2190,3.22069617,-0.198439736,-0.15641532
2191,2.83084903,-0.311279493,0.541322626
2192,2.395664445,-0.187374076,0.013516284
2193,2.485579493,-0.125945386,0.044771605
2194,2.483652203,-0.410920098,1.000620417
2195,3.476808356,0.230847973,0.06486367
2196,3.901933241,-0.793794669,0.483208233
2197,1.886962645,-0.939668216,0.273584518
2198,-1.01035422,-0.467285456,2.165297612
2199,-1.732586648,0.727794155,1.344186165
2200,-1.480329578,0.163477798,1.167662483
2201,-1.828532527,0.717933896,2.135619196
2202,-1.214764416,0.643962068,0.86432911
2203,-1.538122295,-0.207120396,1.428428135
2204,-1.370670493,-0.587868942,1.102120697
2205,-2.110976134,-0.003988734,1.412083146
2206,-1.424919837,1.943358386,1.759254559
2207,-1.320142852,2.077615269,1.285472758
2208,-1.362976489,1.744641669,1.218454999
2209,-1.344104194,1.990416335,1.514718536
2210,-1.731825948,0.017212889,1.561117408
2211,-1.594307483,1.137299136,1.971614472
2212,-1.240804381,0.623516687,2.501443216
2213,-1.491471616,1.775811871,1.18992845
2214,-1.258730507,1.167228494,1.314482808
2215,-2.387226373,-0.601754113,1.50571819
2216,-1.190928148,0.413710677,1.619905459
2217,-2.03455565,0.023165608,0.654617239
2218,-1.283412115,-0.544796205,1.823239346
2219,-1.510566823,1.601161416,2.166838918
2220,-1.132030485,-0.439417586,2.128150532
2221,-1.757724233,1.433704182,1.431013824
2222,-1.396926829,1.026878564,1.699884556
2223,-1.692900066,-0.222201188,1.548899507
2224,-1.852205129,-0.086408537,2.339613049
2225,-1.522875123,-0.209059168,0.757251657
2226,-1.069509792,-0.865531111,1.635488488
2227,-1.902670745,0.157404046,2.449811783
2228,-1.654944388,-0.766026795,0.044324084
2229,-2.155485372,0.692012397,1.804394813
2230,-1.208070875,-0.134460621,1.063295389
2231,-1.158288306,-0.707466615,1.961834651
2232,-1.356363823,-1.439969374,1.41096105
2233,-1.338566127,-0.944145229,0.857749009
2234,-1.665623102,-0.819067475,0.719805557
2235,-1.99684687,-0.067523627,2.180113694
2236,-2.088858345,1.105595172,1.113680235
2237,-1.93304967,1.235735406,1.456929921
2238,-1.51895433,0.905383673,1.558347042
2239,-1.18489883,0.730746851,0.56196707
2240,-2.105920781,-0.471584983,0.457428748
2241,-1.793056134,-0.823070578,0.032476837
2242,-1.629712713,-0.155459106,2.574774013
2243,1.963457306,-1.037777632,0.877636922
2244,2.091924994,-0.740649688,0.720709029
2245,3.054356281,-0.231643092,-0.035413636
2246,2.863888123,-0.138970706,0.47481793
2247,2.838096396,-1.24823362,0.379002646
2248,4.005410599,-0.354994493,0.506408128
2249,3.263213737,0.216688305,0.035215236
2250,4.106346513,-0.091258928,-0.070877737
2251,3.625589811,-0.198987973,0.563501199
2252,3.566193004,-0.396678043,-0.100119522
2253,2.274555138,-1.545510891,1.060004245
2254,3.35616277,-0.809295202,-0.153560756
2255,3.790854733,0.806300963,-0.108912107
2256,3.913268475,-0.469118269,-0.428524218
2257,1.362221322,-0.646303728,0.170309919
2258,2.547788758,-1.038022188,1.011085964
2259,1.689273361,-1.177750322,0.436672549
2260,2.771364984,-1.041223723,0.738067722
2261,3.335115913,0.001151999,-0.006265409
2262,2.532561036,-0.926100159,0.362302588
2263,3.258281872,0.552913906,0.113456717
2264,-0.520424584,0.439979269,2.360060769
2265,3.163746876,-0.837871376,-0.239902983
2266,0.446451044,-1.359266437,1.442787394
2267,3.396185654,-0.4166089,0.350095446
2268,2.735267261,-0.44759097,0.492346874
2269,3.392782103,-1.140297306,-0.191172622
2270,3.187638744,-0.229114394,0.240664409
2271,3.756958129,0.648467302,-0.045894336
2272,2.156662445,-1.056353399,1.565648898
2273,3.324885859,-1.128513297,0.36013739
2274,3.629029602,0.117356518,0.289057484
2275,0.592443014,-0.143468754,2.495538042
2276,-1.982405616,0.764013694,1.092315991
2277,2.429221568,-1.178713177,0.141429005
2278,2.904710838,-1.034868717,0.235546163
2279,4.130312297,-1.175365829,0.082386232
2280,3.361360952,-0.974239292,-0.207098315
2281,3.27407918,0.134008522,0.124725089
2282,1.824567918,-1.122297161,0.152895989
2283,3.152086772,0.193846289,0.254781172
2284,3.623164374,0.175223354,0.847241594
2285,1.510638599,-1.115232267,0.760624679
2286,3.009485359,-0.06296332,-0.066933827
2287,3.767013636,-0.563977695,0.415042911
2288,2.773124058,-0.754900664,0.230249504
2289,2.444116205,-0.572317128,0.543928198
2290,3.517969581,-0.072335075,-0.114547371
2291,3.832820846,-1.010376417,-0.197794659
2292,2.971915509,-1.144930968,-0.468424938
2293,1.748674168,-1.173714751,0.118230087
2294,2.416336599,-0.75950946,0.916241196
2295,-1.317186928,-2.464977362,-1.083777922
2296,-2.111954185,-2.062693102,-0.626018338
2297,-2.013659792,-2.341669159,-0.175221349
2298,-1.588165606,-3.213255807,-1.14955705
2299,-1.663069745,-2.225366417,-1.147205237
2300,-1.873524398,-1.982456615,-0.829750056
2301,-2.551159774,-1.649141277,-1.138094681
2302,-1.621399669,-1.74499652,-0.99666348
2303,-1.890480187,-2.843805913,-0.866680449
2304,-1.995349548,-2.150230171,-1.203386309
2305,-1.53652511,-1.862446428,-0.938615765
2306,-2.126342779,-2.049130068,-0.166116393
2307,-2.12043648,-1.6464591,-0.660346541
2308,-1.71903132,-1.529421252,-0.663777061
2309,-1.893785486,-2.244520316,-0.927328777
2310,-1.922150762,-2.355909658,-1.156729548
2311,-1.561289646,-1.89452072,-1.379544806
2312,-2.198887769,-1.88471899,0.160422656
2313,-1.658240039,-1.79585276,-0.07892769
2314,-2.336348699,-1.647501638,-0.538288329
2315,-1.457823824,-1.695197483,-0.760968322
2316,-1.747063238,-2.12849746,-1.251476828
2317,-1.501006331,-2.420158582,-0.22558353
2318,-1.974686909,-1.562893527,-0.998081265
2319,-1.831702344,-1.765043411,-0.114519757
2320,-1.294499762,-2.157168045,-0.597483129
2321,-1.915328402,-2.490350737,-1.657912706
2322,-1.665268592,-2.353191147,-1.045477005
2323,-1.591007224,-2.833131314,-0.632783647
2324,-2.133071215,-2.243073764,-0.005244711
2325,-1.651389202,-2.206753838,-0.972369648
2326,-1.620894417,-2.660448944,-1.359338267
2327,-2.157970189,-1.643083468,-0.925555898
2328,-1.735105594,-2.152435718,-0.372053172
2329,-1.793771505,-2.294889943,-1.231695057
2330,-1.314524534,-2.69533056,-1.044694425
2331,-1.802414045,-1.940332776,-1.205238165
2332,-1.420347185,-1.60990839,-1.468316295
2333,-1.616813629,-1.945784211,-0.69414645
2334,-1.788403568,-2.037952338,-1.262389067
2335,-2.033048697,-2.409996241,-1.439121387
2336,-1.816147314,-2.482956297,-1.406215138
2337,-1.529872667,-1.793618124,-1.424521666
2338,-2.084639851,-2.67867405,-0.554545916
2339,-1.498439299,-1.836967036,-1.047227434
2340,-2.137032068,-1.801018351,-0.292842815
2341,-2.079186228,-2.825074704,-0.830409939
2342,-1.847342185,-2.423888662,-1.605895117
2343,-1.870355473,-1.789641809,-0.209372229
2344,-0.724238169,-2.604021624,-1.048504156
2345,-2.211042694,-2.192574488,-0.942685649
2346,-1.829658236,-1.602166862,-1.060028699
2347,-1.929558812,-2.058490191,-0.699217633
2348,-1.739908704,-1.86943511,-1.258450503
2349,-1.602681188,-2.161727135,-0.650415937
2350,-1.960930705,-1.839353643,-0.077063774
2351,-2.123767385,-2.225419215,-1.531132159
2352,-1.511401391,-2.833567317,-0.418548799
2353,-1.442373057,-2.147085877,-0.884744756
2354,-2.136689315,-2.418146529,-1.315717956
2355,-1.658723408,-2.512128264,-1.169604782
2356,-1.808863371,-2.194430284,-0.631387067
2357,-1.947095629,-2.207459367,-0.384951642
2358,-1.993388918,-1.909267257,-1.582580877
2359,-1.403414791,-1.99036897,-0.672593465
2360,-1.924410917,-1.753849625,-0.746886582
2361,-1.507781914,-2.182308122,-0.74841928
2362,-1.747329365,-2.205918851,-1.502156683
2363,-1.61995685,-2.053913978,-0.625048057
2364,-1.890157299,-2.189331972,-1.042016608
2365,-2.13601333,-1.487529493,-0.919739381
2366,-2.376906706,-2.089054502,0.11598503
2367,-2.041582863,-2.032407614,-0.11676779
2368,-1.721217585,-2.145080326,-0.175025022
2369,-1.893827815,-1.939615476,-0.581440605
2370,-0.980567958,-2.044074748,-0.230943037
2371,-2.115016392,-1.943403234,-1.642022616
2372,-1.946726043,-2.708820041,-0.775142036
2373,-1.24117245,-1.898733966,-1.1550502
2374,-1.884026718,-2.10953708,-0.394460673
2375,-1.950543417,-2.523258377,-1.017669275
2376,-1.676962154,-1.754888371,0.256922367
2377,-2.053402832,-1.300501845,-0.671536048
2378,-2.270507973,-2.156260635,-0.850453552
2379,-1.115701103,-2.049663956,-1.101653457
2380,-1.471085642,-1.221121158,-0.453746634
2381,-1.233014886,-1.637210048,-0.877643047
2382,-1.794409795,-2.152027186,-0.449907994
2383,-2.028678327,-2.153273031,-1.259837135
2384,-1.793701241,-1.866334429,-0.777076507
2385,-1.633085707,-1.811884583,0.239587147
2386,-2.294240403,-1.997552799,-1.728709842
2387,-1.382813921,-2.401092577,-1.407666244
2388,-2.061293294,-2.751749711,-0.314011541
2389,-1.912540761,-2.174343965,0.324160636
2390,-1.855118002,-1.93028162,-0.200133888
2391,-2.095778542,-2.365379462,-1.497512943
2392,-1.035871516,-2.080809653,-1.012219662
2393,-1.59391774,-1.830264365,-0.74105081
2394,-2.213498165,-1.696617456,-0.50165303
2395,-1.815763101,-2.164658504,-0.509393269
2396,-1.689469867,-1.474434412,-0.894308899
2397,-2.020429575,-1.904670565,-1.943096326
2398,-1.694733338,-2.071577341,-0.656006558
2399,-2.313263156,-2.059501297,-0.387417421
2400,-1.48359238,-2.461166173,-0.323008286
2401,-1.079459898,-1.910003177,-0.869444141
2402,-1.184547777,-1.429351336,0.687520158
2403,-0.733889715,-0.858141306,1.052978934
2404,-1.554628384,-0.941264442,0.496165312
2405,-0.869479494,-1.118657352,1.021702863
2406,-1.27922424,-1.133306623,1.633376354
2407,-1.386396779,-1.040666522,0.502996648
2408,-1.251990262,-0.705110571,0.50608009
2409,-0.898048752,-0.330639687,0.887579549
2410,-0.870572173,-0.058172424,1.919069964
2411,-1.4560515,0.487906655,1.013980554
2412,-1.287995805,-0.397562991,0.661283134
2413,-0.857702369,-0.550529013,0.6085298
2414,-1.545465337,-1.036386501,1.036152506
2415,-1.780969538,-0.318291776,0.77703623
2416,-1.396950338,0.136963283,1.289203441
2417,-0.967308656,-0.778609918,0.246148825
2418,-0.893506584,-0.740254882,1.574395169
2419,-1.443307465,-0.479060698,0.62662312
2420,-1.053592852,-0.29702983,0.839291058
2421,-1.171718401,-0.545250283,0.239217431
2422,-1.094331424,-0.458489037,1.075396565
2423,-1.004489851,0.113044644,1.05105492
2424,-0.071796236,0.163459532,0.705664578
2425,-0.643878694,0.440187264,1.196650131
2426,-1.061175538,-0.49808239,0.452220403
2427,-1.217229506,-0.353134779,0.116463522
2428,-1.575478175,-0.897983422,0.457650386
2429,-1.198844439,-0.957560132,-0.113990259
2430,-0.654550079,-1.496879655,1.094404702
2431,-0.211141691,-0.942870782,0.93053987
2432,-0.91230965,-1.536619,0.52932107
2433,-1.581130919,-0.682661538,-0.546743587
2434,-0.995351679,-0.916001602,0.052416876
2435,-1.344110042,-0.708632605,0.78611489
2436,-1.331003899,-0.913319564,0.155754836
2437,-1.408141262,-0.619368869,0.355011696
2438,-1.514182055,-1.587453269,-0.317262506
2439,-1.825105062,-1.546981971,1.158155827
2440,-1.326317292,0.10895425,1.415041971
2441,-1.529043077,0.048318533,0.026070702
2442,-0.973089788,-0.419489206,-0.280397912
2443,-1.096824797,-0.560878953,1.022466887
2444,-0.886052163,0.607208565,1.722164481
2445,-0.583630388,-1.449642627,0.436671411
2446,-0.951009733,-1.151027675,0.238567265
2447,-0.827716621,-0.210408662,1.059467982
2448,-1.544807268,-1.108053834,0.380546158
2449,-1.471754758,-1.159142752,0.56779438
2450,-1.127542626,-1.42393196,-0.470192015
2451,-0.365644999,-0.525712685,0.69711997
2452,-1.919950789,-0.922740495,1.316365799
2453,-1.26581209,-0.649112403,0.479680031
2454,-1.854371702,-0.543883586,-0.048218598
2455,-1.583733905,-0.57168624,0.483191794
2456,-0.566175323,0.308786806,0.68792208
2457,-1.521973527,-0.708789851,-0.038182124
2458,-0.686896235,-0.014157443,1.024623729
2459,-1.37473182,0.372744635,0.294984744
2460,-0.938045209,-0.455921239,-0.790910402
2461,-1.221511161,-1.039403547,-0.240034635
2462,-1.526760536,-0.635189595,0.155378856
2463,-1.462810841,-0.630574022,0.540451779
2464,-0.928478474,-0.621807982,0.92783949
2465,-0.889979753,-0.739346452,0.932031158
2466,-1.013026219,-0.554454635,0.21097373
2467,-1.331994786,-0.652673085,0.705109475
2468,-0.826070284,-0.168889424,0.271434211
2469,-1.776484792,-0.324515612,0.057448359
2470,-1.093511995,-0.61456564,0.578071305
2471,-0.356924396,-0.714014301,1.621449282
2472,-1.388177902,-0.106608571,0.686447321
2473,-1.119864496,-0.689855125,1.297285197
2474,-0.366385124,-0.195751007,0.515752259
2475,-1.702502304,-0.564332795,0.699504614
2476,-1.218034876,-1.241081373,1.313206665
2477,-0.665190396,-0.205306645,1.054212301
2478,-0.804622689,-0.701844961,0.20579714
2479,-1.26137732,-0.420708597,0.923395725
2480,-1.014593008,-0.998432798,0.831192233
2481,-1.405656314,-0.792061148,0.57173352
2482,-0.997941821,-0.627949051,0.370080326
